;CLASSE;INDICE;DATE_TIME;X_TELA;Y_TELA;X_MOUSE;Y_MOUSE;V4;V5;V6;V7;NOME;REGIAO_TELA;X_REGIAO_MEDIO_TELA;Y_REGIAO_MEDIO_TELA
7972;1.0;7987.0;2022-04-10 14:20:03.590;1157.0;994.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2629;1112.0;994.0
7973;1.0;7988.0;2022-04-10 14:20:03.633;1180.0;993.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2629;1157.0;994.0
7974;1.0;7989.0;2022-04-10 14:20:03.683;1191.0;993.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2630;1157.0;994.0
7975;1.0;7990.0;2022-04-10 14:20:03.736;1198.0;995.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2630;1191.0;993.0
7976;1.0;7991.0;2022-04-10 14:20:03.785;1228.0;992.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2631;1191.0;993.0
7977;1.0;7992.0;2022-04-10 14:20:03.883;1258.0;990.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2632;1228.0;992.0
7978;1.0;7993.0;2022-04-10 14:20:03.954;1262.0;987.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2632;1258.0;990.0
7979;1.0;7994.0;2022-04-10 14:20:04.010;1258.0;983.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2632;1258.0;990.0
7980;1.0;7995.0;2022-04-10 14:20:04.073;1244.0;982.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2632;1258.0;990.0
7981;1.0;7996.0;2022-04-10 14:20:04.150;1235.0;982.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2632;1258.0;990.0
7982;1.0;7997.0;2022-04-10 14:20:04.194;1231.0;982.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2633;1258.0;990.0
7983;1.0;7998.0;2022-04-10 14:20:04.240;1229.0;982.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2633;1231.0;982.0
7984;1.0;7999.0;2022-04-10 14:20:04.293;1227.0;980.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2633;1231.0;982.0
7985;1.0;8000.0;2022-04-10 14:20:04.343;1241.0;977.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2633;1231.0;982.0
7986;1.0;8001.0;2022-04-10 14:20:04.386;1249.0;976.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2633;1231.0;982.0
7987;1.0;8002.0;2022-04-10 14:20:04.435;1328.0;874.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2634;1231.0;982.0
7988;1.0;8003.0;2022-04-10 14:20:04.498;1294.0;806.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2635;1328.0;874.0
7989;1.0;8004.0;2022-04-10 14:20:04.545;1292.0;838.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2636;1294.0;806.0
7990;1.0;8005.0;2022-04-10 14:20:04.599;1277.0;914.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2637;1292.0;838.0
7991;1.0;8006.0;2022-04-10 14:20:04.645;1272.0;948.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2638;1277.0;914.0
7992;1.0;8007.0;2022-04-10 14:20:04.689;1272.0;958.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2638;1272.0;948.0
7993;1.0;8008.0;2022-04-10 14:20:04.769;1271.0;966.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2638;1272.0;948.0
7994;1.0;8009.0;2022-04-10 14:20:04.849;1270.0;965.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2638;1272.0;948.0
7995;1.0;8010.0;2022-04-10 14:20:04.909;1171.0;965.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2639;1272.0;948.0
7996;1.0;8011.0;2022-04-10 14:20:05.021;1104.0;969.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2640;1171.0;965.0
7997;1.0;8012.0;2022-04-10 14:20:05.084;1095.0;968.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2640;1104.0;969.0
7998;1.0;8013.0;2022-04-10 14:20:05.126;1093.0;968.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2640;1104.0;969.0
7999;1.0;8014.0;2022-04-10 14:20:05.181;1091.0;965.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2640;1104.0;969.0
8000;1.0;8015.0;2022-04-10 14:20:05.232;1097.0;964.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2640;1104.0;969.0
8001;1.0;8016.0;2022-04-10 14:20:05.276;1120.0;963.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2640;1104.0;969.0
8002;1.0;8017.0;2022-04-10 14:20:05.323;1142.0;963.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2641;1104.0;969.0
8003;1.0;8018.0;2022-04-10 14:20:05.371;1156.0;964.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2641;1142.0;963.0
8004;1.0;8019.0;2022-04-10 14:20:05.477;1173.0;961.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2642;1142.0;963.0
8005;1.0;8020.0;2022-04-10 14:20:05.538;1183.0;958.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2642;1173.0;961.0
8006;1.0;8021.0;2022-04-10 14:20:05.610;1192.0;957.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2642;1173.0;961.0
8007;1.0;8022.0;2022-04-10 14:20:05.672;1192.0;957.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2642;1173.0;961.0
8008;1.0;8023.0;2022-04-10 14:20:05.716;1194.0;959.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2642;1173.0;961.0
8009;1.0;8024.0;2022-04-10 14:20:05.771;1196.0;959.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2642;1173.0;961.0
8010;1.0;8025.0;2022-04-10 14:20:05.836;1197.0;955.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2642;1173.0;961.0
8011;1.0;8026.0;2022-04-10 14:20:05.880;1197.0;954.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2642;1173.0;961.0
8012;1.0;8027.0;2022-04-10 14:20:05.928;1214.0;955.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2643;1173.0;961.0
8013;1.0;8028.0;2022-04-10 14:20:06.040;1246.0;959.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2644;1214.0;955.0
8014;1.0;8029.0;2022-04-10 14:20:06.094;1256.0;961.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2644;1246.0;959.0
8015;1.0;8030.0;2022-04-10 14:20:06.166;1171.0;962.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2645;1246.0;959.0
8016;1.0;8031.0;2022-04-10 14:20:06.223;1116.0;962.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2646;1171.0;962.0
8017;1.0;8032.0;2022-04-10 14:20:06.282;1089.0;963.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2647;1116.0;962.0
8018;1.0;8033.0;2022-04-10 14:20:06.336;1084.0;963.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2647;1089.0;963.0
8019;1.0;8034.0;2022-04-10 14:20:06.390;1077.0;965.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2647;1089.0;963.0
8020;1.0;8035.0;2022-04-10 14:20:06.440;1041.0;968.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2648;1089.0;963.0
8021;1.0;8036.0;2022-04-10 14:20:06.486;1022.0;971.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2648;1041.0;968.0
8022;1.0;8037.0;2022-04-10 14:20:06.535;1009.0;972.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2649;1041.0;968.0
8023;1.0;8038.0;2022-04-10 14:20:06.580;1004.0;973.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2649;1009.0;972.0
8024;1.0;8039.0;2022-04-10 14:20:06.648;922.0;979.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2650;1009.0;972.0
8025;1.0;8040.0;2022-04-10 14:20:06.705;877.0;976.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2651;922.0;979.0
8026;1.0;8041.0;2022-04-10 14:20:06.775;868.0;979.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2651;877.0;976.0
8027;1.0;8042.0;2022-04-10 14:20:06.819;862.0;980.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2651;877.0;976.0
8028;1.0;8043.0;2022-04-10 14:20:06.865;861.0;979.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2651;877.0;976.0
8029;1.0;8044.0;2022-04-10 14:20:06.911;860.0;981.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2651;877.0;976.0
8030;1.0;8045.0;2022-04-10 14:20:06.961;859.0;981.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2651;877.0;976.0
8031;1.0;8046.0;2022-04-10 14:20:07.042;877.0;975.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2651;877.0;976.0
8032;1.0;8047.0;2022-04-10 14:20:07.084;886.0;971.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2651;877.0;976.0
8033;1.0;8048.0;2022-04-10 14:20:07.134;895.0;969.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2651;877.0;976.0
8034;1.0;8049.0;2022-04-10 14:20:07.178;902.0;968.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2652;877.0;976.0
8035;1.0;8050.0;2022-04-10 14:20:07.226;907.0;968.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2652;902.0;968.0
8036;1.0;8051.0;2022-04-10 14:20:07.274;908.0;968.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2652;902.0;968.0
8037;1.0;8052.0;2022-04-10 14:20:07.332;910.0;966.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2652;902.0;968.0
8038;1.0;8053.0;2022-04-10 14:20:07.374;910.0;965.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2652;902.0;968.0
8039;1.0;8054.0;2022-04-10 14:20:07.451;917.0;956.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2652;902.0;968.0
8040;1.0;8055.0;2022-04-10 14:20:07.517;964.0;846.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2653;902.0;968.0
8041;1.0;8056.0;2022-04-10 14:20:07.572;980.0;800.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2654;964.0;846.0
8042;1.0;8057.0;2022-04-10 14:20:07.656;961.0;449.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2655;980.0;800.0
8043;1.0;8058.0;2022-04-10 14:20:07.702;961.0;473.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2655;961.0;449.0
8044;1.0;8059.0;2022-04-10 14:20:07.748;966.0;489.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2656;961.0;449.0
8045;1.0;8060.0;2022-04-10 14:20:07.797;952.0;474.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2656;966.0;489.0
8046;1.0;8061.0;2022-04-10 14:20:07.845;952.0;474.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2656;966.0;489.0
8047;1.0;8062.0;2022-04-10 14:20:07.896;1203.0;605.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2657;966.0;489.0
8048;1.0;8063.0;2022-04-10 14:20:07.962;1078.0;855.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2658;1203.0;605.0
8049;1.0;8064.0;2022-04-10 14:20:08.029;1061.0;879.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2658;1078.0;855.0
8050;1.0;8065.0;2022-04-10 14:20:08.091;1061.0;879.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2658;1078.0;855.0
8051;1.0;8066.0;2022-04-10 14:20:08.156;1061.0;879.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2658;1078.0;855.0
8052;1.0;8067.0;2022-04-10 14:20:08.220;995.0;847.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2659;1078.0;855.0
8053;1.0;8068.0;2022-04-10 14:20:08.278;1012.0;950.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2660;995.0;847.0
8054;1.0;8069.0;2022-04-10 14:20:08.328;1012.0;950.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2660;1012.0;950.0
8055;1.0;8070.0;2022-04-10 14:20:08.382;1012.0;950.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2660;1012.0;950.0
8056;1.0;8071.0;2022-04-10 14:20:08.437;1012.0;950.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2660;1012.0;950.0
8057;1.0;8072.0;2022-04-10 14:20:08.496;1012.0;950.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2660;1012.0;950.0
8058;1.0;8073.0;2022-04-10 14:20:08.556;1048.0;698.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2661;1012.0;950.0
8059;1.0;8074.0;2022-04-10 14:20:08.604;1017.0;714.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2662;1048.0;698.0
8060;1.0;8075.0;2022-04-10 14:20:08.654;1017.0;714.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2662;1017.0;714.0
8061;1.0;8076.0;2022-04-10 14:20:08.707;1017.0;714.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2662;1017.0;714.0
8062;1.0;8077.0;2022-04-10 14:20:08.761;1017.0;714.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2662;1017.0;714.0
8063;1.0;8078.0;2022-04-10 14:20:08.808;780.0;771.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2663;1017.0;714.0
8064;1.0;8079.0;2022-04-10 14:20:08.941;761.0;884.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2664;780.0;771.0
8065;1.0;8080.0;2022-04-10 14:20:08.986;762.0;891.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2664;761.0;884.0
8066;1.0;8081.0;2022-04-10 14:20:09.042;762.0;895.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2664;761.0;884.0
8067;1.0;8082.0;2022-04-10 14:20:09.120;763.0;890.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2664;761.0;884.0
8068;1.0;8083.0;2022-04-10 14:20:09.175;757.0;871.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2664;761.0;884.0
8069;1.0;8084.0;2022-04-10 14:20:09.220;725.0;732.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2665;761.0;884.0
8070;1.0;8085.0;2022-04-10 14:20:09.261;706.0;675.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2666;725.0;732.0
8071;1.0;8086.0;2022-04-10 14:20:09.304;706.0;659.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2666;706.0;675.0
8072;1.0;8087.0;2022-04-10 14:20:09.357;704.0;653.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2666;706.0;675.0
8073;1.0;8088.0;2022-04-10 14:20:09.411;764.0;657.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2667;706.0;675.0
8074;1.0;8089.0;2022-04-10 14:20:09.453;804.0;664.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2668;764.0;657.0
8075;1.0;8090.0;2022-04-10 14:20:09.498;812.0;663.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2668;804.0;664.0
8076;1.0;8091.0;2022-04-10 14:20:09.544;822.0;664.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2668;804.0;664.0
8077;1.0;8092.0;2022-04-10 14:20:09.590;849.0;665.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2669;804.0;664.0
8078;1.0;8093.0;2022-04-10 14:20:09.638;920.0;665.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2670;849.0;665.0
8079;1.0;8094.0;2022-04-10 14:20:09.689;956.0;661.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2671;920.0;665.0
8080;1.0;8095.0;2022-04-10 14:20:09.999;1087.0;668.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2672;956.0;661.0
8081;1.0;8096.0;2022-04-10 14:20:10.051;1091.0;669.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2672;1087.0;668.0
8082;1.0;8097.0;2022-04-10 14:20:10.123;1208.0;546.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2673;1087.0;668.0
8083;1.0;8098.0;2022-04-10 14:20:10.185;1234.0;573.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2674;1208.0;546.0
8084;1.0;8099.0;2022-04-10 14:20:10.248;1196.0;603.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2675;1234.0;573.0
8085;1.0;8100.0;2022-04-10 14:20:10.296;1167.0;655.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2676;1196.0;603.0
8086;1.0;8101.0;2022-04-10 14:20:10.354;1152.0;681.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2677;1167.0;655.0
8087;1.0;8102.0;2022-04-10 14:20:10.401;1147.0;690.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2677;1152.0;681.0
8088;1.0;8103.0;2022-04-10 14:20:10.445;1144.0;691.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2677;1152.0;681.0
8089;1.0;8104.0;2022-04-10 14:20:10.497;1145.0;692.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2677;1152.0;681.0
8090;1.0;8105.0;2022-04-10 14:20:10.540;1137.0;687.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2677;1152.0;681.0
8091;1.0;8106.0;2022-04-10 14:20:10.609;1133.0;685.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2677;1152.0;681.0
8092;1.0;8107.0;2022-04-10 14:20:10.654;1133.0;683.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2677;1152.0;681.0
8093;1.0;8108.0;2022-04-10 14:20:10.742;1107.0;673.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2678;1152.0;681.0
8094;1.0;8109.0;2022-04-10 14:20:10.815;905.0;614.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2679;1107.0;673.0
8095;1.0;8110.0;2022-04-10 14:20:10.876;853.0;597.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2680;905.0;614.0
8096;1.0;8111.0;2022-04-10 14:20:10.927;842.0;598.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2680;853.0;597.0
8097;1.0;8112.0;2022-04-10 14:20:10.981;841.0;602.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2680;853.0;597.0
8098;1.0;8113.0;2022-04-10 14:20:11.044;844.0;604.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2680;853.0;597.0
8099;1.0;8114.0;2022-04-10 14:20:11.122;846.0;604.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2680;853.0;597.0
8100;1.0;8115.0;2022-04-10 14:20:11.165;828.0;603.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2680;853.0;597.0
8101;1.0;8116.0;2022-04-10 14:20:11.218;788.0;602.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2681;853.0;597.0
8102;1.0;8117.0;2022-04-10 14:20:11.265;766.0;599.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2681;788.0;602.0
8103;1.0;8118.0;2022-04-10 14:20:11.312;750.0;598.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2682;788.0;602.0
8104;1.0;8119.0;2022-04-10 14:20:11.374;842.0;601.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2683;750.0;598.0
8105;1.0;8120.0;2022-04-10 14:20:11.418;917.0;601.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2684;842.0;601.0
8106;1.0;8121.0;2022-04-10 14:20:11.467;980.0;605.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2685;917.0;601.0
8107;1.0;8122.0;2022-04-10 14:20:11.516;998.0;600.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2685;980.0;605.0
8108;1.0;8123.0;2022-04-10 14:20:11.564;1009.0;598.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2686;980.0;605.0
8109;1.0;8124.0;2022-04-10 14:20:11.606;1012.0;599.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2686;1009.0;598.0
8110;1.0;8125.0;2022-04-10 14:20:11.654;1016.0;597.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2686;1009.0;598.0
8111;1.0;8126.0;2022-04-10 14:20:11.698;943.0;581.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2687;1009.0;598.0
8112;1.0;8127.0;2022-04-10 14:20:11.760;783.0;551.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2688;943.0;581.0
8113;1.0;8128.0;2022-04-10 14:20:11.804;736.0;540.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2689;783.0;551.0
8114;1.0;8129.0;2022-04-10 14:20:11.855;720.0;538.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2689;736.0;540.0
8115;1.0;8130.0;2022-04-10 14:20:11.905;712.0;532.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2689;736.0;540.0
8116;1.0;8131.0;2022-04-10 14:20:11.950;798.0;530.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2690;736.0;540.0
8117;1.0;8132.0;2022-04-10 14:20:12.004;873.0;532.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2691;798.0;530.0
8118;1.0;8133.0;2022-04-10 14:20:12.050;917.0;531.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2692;873.0;532.0
8119;1.0;8134.0;2022-04-10 14:20:12.104;960.0;529.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2693;917.0;531.0
8120;1.0;8135.0;2022-04-10 14:20:12.157;1048.0;523.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2694;960.0;529.0
8121;1.0;8136.0;2022-04-10 14:20:12.206;1069.0;525.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2694;1048.0;523.0
8122;1.0;8137.0;2022-04-10 14:20:12.256;1079.0;531.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2695;1048.0;523.0
8123;1.0;8138.0;2022-04-10 14:20:12.299;1084.0;536.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2695;1079.0;531.0
8124;1.0;8139.0;2022-04-10 14:20:12.347;1056.0;529.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2695;1079.0;531.0
8125;1.0;8140.0;2022-04-10 14:20:12.391;901.0;499.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2696;1079.0;531.0
8126;1.0;8141.0;2022-04-10 14:20:12.447;785.0;473.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2697;901.0;499.0
8127;1.0;8142.0;2022-04-10 14:20:12.492;757.0;466.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2698;785.0;473.0
8128;1.0;8143.0;2022-04-10 14:20:12.540;743.0;464.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2698;757.0;466.0
8129;1.0;8144.0;2022-04-10 14:20:12.584;743.0;463.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2698;757.0;466.0
8130;1.0;8145.0;2022-04-10 14:20:12.627;757.0;464.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2698;757.0;466.0
8131;1.0;8146.0;2022-04-10 14:20:12.679;816.0;463.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2699;757.0;466.0
8132;1.0;8147.0;2022-04-10 14:20:12.726;872.0;463.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2700;816.0;463.0
8133;1.0;8148.0;2022-04-10 14:20:12.790;904.0;465.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2701;872.0;463.0
8134;1.0;8149.0;2022-04-10 14:20:12.855;918.0;469.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2701;904.0;465.0
8135;1.0;8150.0;2022-04-10 14:20:12.919;995.0;467.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2702;904.0;465.0
8136;1.0;8151.0;2022-04-10 14:20:12.968;1035.0;472.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2703;995.0;467.0
8137;1.0;8152.0;2022-04-10 14:20:13.022;1053.0;471.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2703;1035.0;472.0
8138;1.0;8153.0;2022-04-10 14:20:13.077;1059.0;472.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2703;1035.0;472.0
8139;1.0;8154.0;2022-04-10 14:20:13.135;1075.0;473.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2704;1035.0;472.0
8140;1.0;8155.0;2022-04-10 14:20:13.186;1151.0;472.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2705;1075.0;473.0
8141;1.0;8156.0;2022-04-10 14:20:13.235;1183.0;464.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2706;1151.0;472.0
8142;1.0;8157.0;2022-04-10 14:20:13.306;1198.0;461.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2706;1183.0;464.0
8143;1.0;8158.0;2022-04-10 14:20:13.353;1203.0;461.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2706;1183.0;464.0
8144;1.0;8159.0;2022-04-10 14:20:13.416;1179.0;461.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2706;1183.0;464.0
8145;1.0;8160.0;2022-04-10 14:20:13.483;941.0;462.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2707;1183.0;464.0
8146;1.0;8161.0;2022-04-10 14:20:13.555;829.0;456.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2708;941.0;462.0
8147;1.0;8162.0;2022-04-10 14:20:13.610;804.0;427.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2709;829.0;456.0
8148;1.0;8163.0;2022-04-10 14:20:13.666;785.0;393.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2710;804.0;427.0
8149;1.0;8164.0;2022-04-10 14:20:13.720;784.0;387.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2710;785.0;393.0
8150;1.0;8165.0;2022-04-10 14:20:13.775;785.0;386.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2710;785.0;393.0
8151;1.0;8166.0;2022-04-10 14:20:13.819;798.0;384.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2710;785.0;393.0
8152;1.0;8167.0;2022-04-10 14:20:13.881;823.0;383.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2711;785.0;393.0
8153;1.0;8168.0;2022-04-10 14:20:13.937;837.0;384.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2711;823.0;383.0
8154;1.0;8169.0;2022-04-10 14:20:13.982;847.0;382.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2711;823.0;383.0
8155;1.0;8170.0;2022-04-10 14:20:14.034;866.0;381.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2712;823.0;383.0
8156;1.0;8171.0;2022-04-10 14:20:14.091;913.0;388.0;817.0;554.0;0.0;0.0;0.0;1.0;Edu;2713;866.0;381.0
